name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,latitude,longitude,severity_score,year_valid,decade,century,mass_category,fall_found_flag,hemisphere_ns,hemisphere_ew,location_quality
yamato 793033,28382,valid,e3,0.69,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793034,28383,valid,e3,1.34,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793035,28384,valid,e3,0.93,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793036,28385,valid,e3,1.2,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793037,28386,valid,e3,0.96,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793038,28387,valid,e3,0.82,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793039,28388,valid,e3,1.17,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793040,28389,valid,e3,0.72,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793041,28390,valid,e3,0.85,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793042,28391,valid,e3,0.85,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793043,28392,valid,e3,0.78,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793044,28393,valid,e3,1.0,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793045,28394,valid,e3,0.94,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793046,28395,valid,e3,0.97,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793047,28396,valid,e3,1.01,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793048,28397,valid,e3,1.04,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793049,28398,valid,e3,0.99,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793050,28399,valid,e3,0.99,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793051,28400,valid,e3,0.95,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793052,28401,valid,e3,0.71,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793053,28402,valid,e3,0.8,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793054,28403,valid,e3,0.75,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793055,28404,valid,e3,0.77,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793056,28405,valid,e3,0.86,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793057,28406,valid,e3,0.87,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793058,28407,valid,e3,0.77,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793059,28408,valid,e3,0.78,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793060,28409,valid,e3,0.91,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793061,28410,valid,e3,0.56,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793062,28411,valid,e3,0.67,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793063,28412,valid,e3,0.79,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793064,28413,valid,e3,0.7,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793065,28414,valid,e3,0.91,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793066,28415,valid,e3,0.73,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793067,28416,valid,e3,0.71,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793068,28417,valid,e3,0.7,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793069,28418,valid,e3,0.86,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793070,28419,valid,e3,0.81,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793071,28420,valid,e3,0.97,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793072,28421,valid,e3,0.79,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793073,28422,valid,e3,0.66,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793074,28423,valid,e3,0.47,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793075,28424,valid,e3,0.62,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793076,28425,valid,e3,0.94,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793077,28426,valid,e3,0.89,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793078,28427,valid,e3,0.63,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793079,28428,valid,e3,0.65,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793080,28429,valid,e3,0.68,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793081,28430,valid,e3,0.79,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793082,28431,valid,e3,0.7,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793083,28432,valid,e3,0.7,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793084,28433,valid,e3,0.72,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793085,28434,valid,e3,0.71,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793086,28435,valid,e3,0.63,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793087,28436,valid,e3,0.62,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793088,28437,valid,e3,0.72,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793089,28438,valid,e3,0.71,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793090,28439,valid,e3,0.61,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793091,28440,valid,e3,0.56,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793092,28441,valid,e3,0.81,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793093,28442,valid,e3,0.78,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793094,28443,valid,e3,0.47,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793095,28444,valid,e3,0.54,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793096,28445,valid,e3,0.57,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793097,28446,valid,e3,0.53,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793098,28447,valid,e3,0.41,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793099,28448,valid,e3,0.63,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793100,28449,valid,e3,0.55,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793101,28450,valid,e3,0.5,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793102,28451,valid,e3,0.6,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793103,28452,valid,e3,0.57,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793104,28453,valid,e3,0.44,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793105,28454,valid,e3,0.58,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793106,28455,valid,e3,0.45,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793107,28456,valid,e3,0.53,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793108,28457,valid,e3,0.5,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793109,28458,valid,e3,0.55,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793110,28459,valid,e3,0.68,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793111,28460,valid,e3,0.63,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793112,28461,valid,e3,0.65,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793113,28462,valid,e3,0.55,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793114,28463,valid,e3,0.61,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793115,28464,valid,e3,0.62,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793116,28465,valid,e3,0.46,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793117,28466,valid,e3,0.52,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793118,28467,valid,e3,0.43,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793119,28468,valid,e3,0.68,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793120,28469,valid,e3,0.5,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793121,28470,valid,e3,0.61,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793122,28471,valid,e3,0.38,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793123,28472,valid,e3,0.49,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793124,28473,valid,e3,0.43,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793125,28474,valid,e3,0.51,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793126,28475,valid,e3,0.63,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793127,28476,valid,e3,0.41,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793128,28477,valid,e3,0.47,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793129,28478,valid,e3,0.58,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793130,28479,valid,e3,0.44,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793131,28480,valid,e3,0.55,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793132,28481,valid,e3,0.49,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793133,28482,valid,e3,0.4,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793134,28483,valid,e3,0.44,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793135,28484,valid,e3,0.51,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793136,28485,valid,e3,0.48,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793137,28486,valid,e3,0.43,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793138,28487,valid,e3,0.37,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793139,28488,valid,e3,0.53,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793140,28489,valid,e3,0.59,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793141,28490,valid,e3,0.45,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793142,28491,valid,e3,0.56,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793143,28492,valid,e3,0.47,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793144,28493,valid,e3,0.44,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793145,28494,valid,e3,0.45,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793146,28495,valid,e3,0.46,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793147,28496,valid,e3,0.4,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793148,28497,valid,e3,0.43,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793149,28498,valid,e3,0.45,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793150,28499,valid,e3,0.51,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793151,28500,valid,e3,0.42,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793152,28501,valid,e3,0.45,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793153,28502,valid,e3,0.47,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793154,28503,valid,e3,0.39,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793155,28504,valid,e3,0.56,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793156,28505,valid,e3,0.44,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793157,28506,valid,e3,0.52,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793158,28507,valid,e3,0.41,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793159,28508,valid,e3,0.3,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793160,28509,valid,e3,0.34,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793161,28510,valid,e3,37.55,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,small,found,south,east,valid
yamato 793164,28513,valid,eucrite-pmict,123.88,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,2,True,1970.0,20.0,medium,found,south,east,valid
yamato 793165,28514,valid,h5,4.67,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793166,28515,valid,l6,5.68,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793167,28516,valid,h5,536.26,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,2,True,1970.0,20.0,medium,found,south,east,valid
yamato 793168,28517,valid,l6,3859.0,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,3,True,1970.0,20.0,large,found,south,east,valid
yamato 793169,28518,valid,lunar (gabbro),6.07,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793170,28519,valid,h4,38.09,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,small,found,south,east,valid
yamato 793171,28520,valid,l6,7.74,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793172,28521,valid,l6,13.18,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,small,found,south,east,valid
yamato 793173,28522,valid,howardite,12.59,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,small,found,south,east,valid
yamato 793174,28523,valid,h6,30.01,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,small,found,south,east,valid
yamato 793175,28524,valid,h4,317.31,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,2,True,1970.0,20.0,medium,found,south,east,valid
yamato 793176,28525,valid,h4,5.86,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793177,28526,valid,h4,4.48,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793178,28527,valid,h4,1.63,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793179,28528,valid,h4,1.85,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793180,28529,valid,h4,1.11,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793181,28530,valid,h4,0.89,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793182,28531,valid,h4,2.04,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793183,28532,valid,h4,3.09,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793184,28533,valid,h4,8.19,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793185,28534,valid,h6,5.26,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,tiny,found,south,east,valid
yamato 793186,28535,valid,h6,81.43,found,1979.0,-71.5,35.66667,"-71.5, 35.66667",-71.5,35.66667,1,True,1970.0,20.0,small,found,south,east,valid
